kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A13922102,1135010600,250,19990615.0,개별난방,아파트,단일계약,6.0,61.0,197.0
A13986004,1135010600,330,19950429.0,지역난방,아파트,기타,6.0,193.0,30.0
A13986013,1135010600,948,19951230.0,중앙난방,아파트,단일계약,33.0,569.0,506.0
A13985909,1135010600,1800,19920626.0,개별난방,아파트,기타,20.0,900.0,0.0
A13922907,1135010600,468,19930515.0,개별난방,아파트,단일계약,16.0,410.0,280.0
A13922903,1135010600,400,19930630.0,중앙난방,아파트,단일계약,14.0,328.0,315.0
A13922103,1135010600,259,19990921.0,개별난방,아파트,단일계약,12.0,34.0,260.0
A13986509,1135010600,882,19901214.0,지역난방,아파트,단일계약,12.0,300.0,0.0
A13922910,1135010600,630,19930331.0,개별난방,아파트,기타,10.0,316.0,0.0
A13972601,1135010600,742,19910110.0,지역난방,아파트,단일계약,25.0,560.0,0.0
A13986302,1135010600,1890,19890629.0,지역난방,아파트,단일계약,46.0,1230.0,0.0
A13985908,1135010600,1455,19910914.0,지역난방,아파트,단일계약,18.0,296.0,0.0
A13922909,1135010600,600,19930331.0,중앙난방,아파트,기타,8.0,280.0,0.0
A13922114,1135010600,2328,19920429.0,지역난방,아파트,단일계약,42.0,1500.0,0.0
A13986111,1135010600,960,19930810.0,중앙난방,아파트,단일계약,33.0,753.0,600.0
A13986701,1135010600,167,19950706.0,개별난방,아파트,종합계약,3.0,21.0,106.0
A13922111,1135010600,696,19930331.0,지역난방,아파트,단일계약,12.0,315.0,0.0
A13922908,1135010600,478,19991030.0,개별난방,아파트,단일계약,24.0,109.0,424.0
A13993001,1135010600,130,19921031.0,개별난방,아파트,종합계약,5.0,85.0,30.0
A13972603,1135010600,1979,19911115.0,지역난방,아파트,종합계약,28.0,857.0,0.0
A13986306,1135010600,3481,19900903.0,지역난방,아파트,단일계약,45.0,1311.0,0.0
A13922904,1135010600,424,19970120.0,개별난방,아파트,단일계약,10.0,97.0,247.0
A13986703,1135010600,299,20021205.0,개별난방,아파트,종합계약,9.0,60.0,289.0
A13986012,1135010600,780,19960722.0,개별난방,아파트,단일계약,26.0,505.0,357.0
A13986702,1135010600,203,19970314.0,개별난방,아파트,단일계약,3.0,0.0,197.0
A13986504,1135010600,2433,19911115.0,지역난방,아파트,단일계약,28.0,924.0,0.0
A13985406,1135010600,453,20180627.0,개별난방,아파트,종합계약,11.0,121.0,429.0
A13922110,1135010600,652,19990211.0,지역난방,아파트,종합계약,14.0,117.0,578.0
A13993002,1135010600,140,19931125.0,개별난방,아파트,,,,
A13922108,1135010600,508,19981201.0,지역난방,아파트,종합계약,14.0,131.0,429.0
A13986505,1135010600,2619,19911115.0,지역난방,아파트,기타,22.0,667.0,0.0
A13986201,1135010600,213,19990626.0,개별난방,아파트,종합계약,5.0,41.0,156.0
A13922003,1135010600,283,20140828.0,개별난방,아파트,종합계약,12.0,0.0,405.0
A13922905,1135010600,448,20050303.0,개별난방,아파트,단일계약,17.0,527.0,0.0
A13986009,1135010600,568,19930731.0,지역난방,아파트,단일계약,20.0,321.0,600.0
A13922901,1135010600,211,19931125.0,개별난방,아파트,종합계약,12.0,82.0,51.0
A13922002,1135010600,192,19920612.0,개별난방,아파트,기타,7.0,132.0,32.0
A13972602,1135010600,219,20080620.0,개별난방,아파트,단일계약,8.0,93.0,154.0
