code,date,elect,gas,heat,watercool,waterhot
A14010003,202111,151370,0,0,0,0
A14001101,202111,67531,0,0,2857,0
A10026922,202111,101673,0,125,3925,1367
A10024333,202111,254988,0,0,33978,0
A14088201,202111,154838,0,105,4050,1469
A14003003,202111,98009,0,0,4966,1614
A14003007,202111,287831,0,63249,15898,4633
A14003101,202111,67416,0,0,0,1238
A14003105,202111,223144,0,54056,17456,5626
A14072901,202111,70256,0,165076,1552,1552
A14072702,202111,205203,0,363,16355,4851
A14086101,202111,100216,0,0,0,1900
A14077902,202111,593179,0,0,13670,0
A10027071,202111,57901,0,0,2242,0
A10025192,202111,578840,0,0,10056,0
A14024001,202111,55497,0,0,7034,0
A14082601,202111,74839,0,0,4297,0
A14070901,202112,130932,0,385,4187,1757
A14070301,202112,74894,0,0,562,0
A14005001,202112,87010,0,0,3582,0
A14085002,202112,139196,0,0,7856,1972
A14085101,202112,71708,0,0,0,0
A14007002,202112,418379,0,0,27538,0
A14083101,202112,59373,0,0,3410,0
A14010001,202112,79949,0,0,4127,0
A14075201,202112,203295,0,0,6081,0
A10026922,202112,103031,0,302,3940,1478
A14088201,202112,158714,0,213,4170,1678
A14001303,202112,167384,0,55449,8263,3217
A10024691,202112,375302,0,0,16686,6992
A14003002,202112,67805,0,0,3151,1655
A14003003,202112,110911,0,0,4863,1736
A14003004,202112,93044,0,364673,6431,2768
A14085501,202112,123865,0,418592,5207,3271
A14003101,202112,67933,0,0,0,1240
A14072901,202112,71974,0,315371,1807,1807
A10025192,202112,598981,0,0,9276,0
A14024002,202112,419319,0,0,0,9283
