code,date,elect,gas,heat,watercool,waterhot
A15101101,202103,162700,0,0,9134,0
A15185201,202103,37536,0,0,0,0
A15179403,202103,155348,0,0,9382,0
A15187101,202103,48430,0,0,3861,0
A15101506,202103,376927,0,0,23600,0
A15101505,202103,60614,0,0,3521,0
A15179701,202103,158215,0,0,8186,0
A15101802,202103,216579,0,0,0,0
A15101508,202103,366254,0,0,26627,7212
A15188101,202103,70317,0,0,4978,0
A15185704,202103,91902,0,0,0,0
A15101504,202103,730431,0,0,55491,0
A15102203,202103,89535,0,0,6737,0
A15101507,202103,48538,0,89822,0,3406
A15190705,202103,463542,0,0,30622,0
A15101509,202103,33494,0,0,1989,0
A15101903,202103,180590,0,0,11565,0
A15108003,202103,66722,0,0,0,0
A15108001,202103,48810,0,0,6520,0
A15106001,202104,52764,0,0,3183,0
A15178203,202104,89637,0,0,6200,0
A15106103,202104,103387,0,0,6066,0
A15178201,202104,563976,0,0,45563,0
A15180701,202104,56473,0,0,3866,0
A15105303,202104,660281,0,0,38361,0
A15105602,202104,128085,0,0,7362,0
A15105004,202104,191425,0,0,12412,0
A15106901,202104,548510,0,0,38933,0
A15176602,202104,45246,0,0,0,0
A15178204,202104,135973,0,0,9034,0
A10025092,202104,403868,0,0,20104,0
A15101503,202104,104738,0,0,7290,0
A15176701,202104,158704,0,0,0,0
A15188801,202104,43386,0,0,0,0
A15185201,202104,40002,0,0,4488,0
A15179403,202104,164582,0,0,10419,0
A15185704,202104,96741,0,0,0,0
A15101504,202104,783953,0,0,55839,0
A15101507,202104,39959,0,40133,0,3177
A15101702,202104,94185,0,0,6102,0
A15190705,202104,488778,0,0,27035,0
A15108001,202104,46421,0,0,0,0
A15106001,202105,50563,0,0,3584,0
A15178203,202105,95500,0,0,6096,0
A15178202,202105,73762,0,0,5536,0
A15105301,202105,63358,0,0,4619,0
A15184101,202105,97423,0,0,0,0
A15180701,202105,53785,0,0,3980,0
A15105303,202105,626131,0,0,37041,0
A15105005,202105,61483,0,0,0,0
A15105602,202105,125501,0,0,8170,0
A15105004,202105,186410,0,0,12127,0
A15192202,202105,165530,0,0,9364,0
A15106901,202105,528105,0,0,37247,0
A15105503,202105,311607,0,0,20422,0
A15105006,202105,86598,0,0,6553,0
A15105008,202105,128160,0,0,6474,0
A15105603,202105,471382,0,0,20397,7220
A15178204,202105,139092,0,0,9426,0
A10026710,202105,44826,0,0,3866,0
A10025428,202105,46218,0,0,2048,0
A10025092,202105,375279,0,0,19350,0
A15176701,202105,156248,0,0,0,0
A15186002,202105,80712,0,0,6104,0
A15101501,202105,49512,0,0,5739,0
A15188801,202105,43593,0,0,5700,0
A15101101,202105,153146,0,0,9081,0
A15185201,202105,41145,0,0,0,0
A15187101,202105,51580,0,0,3785,0
A15101505,202105,52448,0,0,3552,0
A15101802,202105,204363,0,0,0,0
A15101508,202105,380097,0,0,25861,5960
A15185704,202105,93862,0,0,0,0
A15101504,202105,756914,0,0,56453,0
A15102202,202105,73229,0,0,4460,0
A15190705,202105,456815,0,0,30005,0
A15102902,202105,63524,0,0,0,0
A15108003,202105,48109,0,0,0,0
A15192201,202106,136435,0,0,9548,0
A15181602,202106,76624,0,0,4418,0
A15178203,202106,92135,0,0,6408,0
A15178201,202106,576519,0,0,46388,0
A15178202,202106,75876,0,0,5707,0
A15180705,202106,974510,0,0,67539,0
A15106101,202106,68149,9,0,3677,0
A15105301,202106,62692,0,0,4435,0
A15180701,202106,56102,0,0,4030,0
A15105303,202106,648069,0,0,39206,0
A15105005,202106,64240,0,0,8663,0
A15105602,202106,125501,0,0,8170,0
A15192202,202106,172691,0,0,10399,0
A15106901,202106,547448,0,0,39433,0
A15105503,202106,321493,0,0,20770,0
A15177101,202106,44819,0,0,0,0
A15101503,202106,103388,0,0,7546,0
A15101101,202106,153652,0,0,9168,0
A15185201,202106,38144,0,0,5039,0
A15179403,202106,163898,0,0,10794,0
A15101506,202106,416412,0,0,29168,0
A15101505,202106,64303,0,0,3592,0
