code,date,elect,gas,heat,watercool,waterhot
A13524009,202210,276567,0,38791,16678,5684
A13580002,202210,64400,0,0,3391,1071
A13599301,202210,254020,0,433,0,4371
A10025203,202210,621808,0,138,22755,5397
A10025675,202210,622514,0,241,33576,9330
A10024564,202210,713824,0,196,41003,14130
A13510006,202210,89612,0,0,0,0
A13576201,202210,82940,0,0,0,0
A13510005,202210,182684,0,6437,8710,2659
A13510002,202210,66370,0,0,0,0
A13510009,202210,70213,0,0,3308,0
A13509001,202210,48615,0,0,3465,0
A13509007,202210,82686,0,84332,5885,1791
A13509101,202210,43378,0,0,3054,0
A13509009,202210,238125,0,15760,10311,2751
A10026350,202210,139894,0,54,6429,2048
A10024131,202210,214415,0,54,10545,3593
A13528102,202210,267120,0,22744,17406,5948
A13528103,202210,353895,0,14084,20469,6503
A13583604,202210,415147,0,0,15332,5856
A13583701,202210,160865,0,53,8712,2922
A13528003,202210,272321,0,234716,14469,6288
A13528007,202210,150522,0,3909,8211,2628
A13528105,202210,355224,0,0,19444,4927
A13528001,202210,46248,0,0,1420,0
A13583404,202210,171508,0,0,11938,3060
A10024102,202210,122911,0,0,4104,0
A13501004,202210,137577,0,0,9228,0
A13572601,202210,72772,0,0,1771,0
A10024501,202210,29965,0,0,1327,0
A13589802,202210,1040290,0,14,43308,16371
A13511201,202210,128451,0,0,0,0
A13511003,202210,319269,0,0,0,5055
A13519007,202210,221962,0,125,15103,4310
A13519003,202210,96254,0,0,6381,0
A10027558,202210,111241,0,32,3829,1180
A10028172,202210,212375,0,72,13855,4257
A13519008,202210,198579,0,65090,13380,3663
A13520001,202210,312416,0,0,17904,0
A10027909,202210,50670,0,0,2979,0
A10027912,202210,110685,0,0,5049,0
A13523003,202210,121249,0,113066,9154,2544
A13594402,202210,109057,0,191,0,1796
A13594203,202210,219134,0,22509,12302,4583
A10027571,202210,37943,0,1722,0,818
A10025823,202210,283115,0,88,15834,3467
A10024258,202210,60622,0,12,3116,980
A13588402,202210,137783,0,21633,0,2342
A13522007,202210,35387,0,17152,1325,4682
A13588601,202210,74162,0,55646,4193,1318
A10027446,202210,164512,0,97,7282,2206
A13527014,202210,190239,0,102330,8125,1984
A13527004,202210,44948,0,5480,3585,1000
A13585404,202210,136463,2393,46,8765,2603
A13527002,202210,42323,0,7313,2996,801
A13585403,202210,457731,0,140,8524,2198
A13527013,202210,166404,0,11630,6446,1678
A13527203,202210,1028387,0,60716,64193,20294
A13527017,202210,1154262,0,478,26241,6082
A13585402,202210,366829,0,185,7639,0
A13527011,202210,164568,0,86,8138,2658
A13527019,202210,175025,0,82,7131,1953
A10024793,202210,8748,106680,0,0,0
A13508009,202211,155528,0,15272,9489,3295
A13508004,202211,51181,0,66,3848,1089
A13579504,202211,42727,0,0,3064,0
A13579506,202211,91793,0,103210,5293,1871
A13579505,202211,213921,0,17663,9777,3099
A13508001,202211,27353,0,0,0,0
A13579503,202211,48306,0,0,0,0
A10027474,202211,135538,0,146,7670,2754
A13580602,202211,196533,0,26596,13543,4132
