code,date,elect,gas,heat,watercool,waterhot
A12180407,202208,223099,0,0,11324,0
A12170602,202208,41223,0,0,2450,0
A12180401,202208,66738,0,0,3371,0
A10024408,202208,184048,0,0,5493,0
A12179001,202208,152853,0,0,9445,0
A12179004,202208,383855,0,0,7838,0
A12185303,202208,329066,0,0,13031,2565
A12179002,202208,79939,0,0,4836,0
A12103002,202208,140135,0,0,6313,0
A12170401,202208,59561,0,0,2566,0
A12170402,202208,297723,0,0,7313,0
A12181403,202208,148113,0,0,7917,0
A12104005,202208,448543,12469,0,0,1756
A12104001,202208,65275,0,0,6459,0
A12187602,202208,165819,0,0,9087,0
A10028006,202208,284383,0,0,9500,2213
A12187501,202208,264092,0,4,11061,2324
A12105001,202208,131035,0,0,5761,0
A12181103,202208,581836,0,0,27109,4795
A12181101,202208,74100,0,0,0,0
A12181102,202208,132098,0,0,6830,1225
A10025003,202208,515971,0,0,18225,0
A12172201,202208,113876,0,0,2677,0
A12185602,202208,69962,0,0,3745,0
A12185605,202208,141316,0,0,6428,0
A12185606,202208,181346,0,0,6498,0
A10024974,202208,470680,0,0,16134,3848
A12188201,202208,90845,0,0,0,0
A12188202,202208,103290,0,0,4535,0
A12177801,202208,127047,0,0,3557,0
A12119006,202208,307196,0,0,12853,0
A10025633,202208,152358,0,0,4332,0
A12177802,202208,66358,0,0,0,0
A10028177,202208,203117,0,0,7532,1607
A12114001,202208,215930,0,0,9523,0
A12174601,202208,566711,0,0,11244,0
A12123001,202208,84498,0,0,8520,0
A12182401,202208,76158,0,0,0,0
A10026053,202208,214611,0,0,6594,0
A12186901,202208,184939,0,0,9422,0
A12185001,202208,59988,0,0,3209,0
A12125001,202208,78782,0,29,7656,565
A12185003,202208,450363,0,2218,0,3616
A12171101,202208,144308,0,0,5845,0
A10027157,202208,71041,0,0,2361,0
A12187901,202208,73768,0,0,3741,0
A12187703,202208,115038,0,0,5998,0
A12127007,202208,243554,0,0,12671,1930
A12127004,202208,230453,0,66,11427,2397
A12127005,202208,317860,0,0,14270,3616
A12127006,202208,328976,0,0,15073,3096
A12179508,202208,365932,0,0,17179,2966
A12179503,202208,235340,0,0,11217,2226
A12179502,202208,118811,0,0,3949,985
A12179505,202208,160554,0,0,7480,1563
A12101001,202209,52999,0,0,3440,0
A10027951,202209,47525,0,0,2657,0
A12170601,202209,228208,0,0,11205,0
A12102005,202209,109837,0,0,7723,0
A12180407,202209,159300,0,0,11087,0
A12170602,202209,49512,0,0,2503,0
A12180401,202209,46919,0,0,3074,0
A10027748,202209,112261,0,0,5354,0
A10024626,202209,38888,0,0,2488,0
