code,date,elect,gas,heat,watercool,waterhot
A10023827,202207,,,,,
A10023914,202207,,,,,
A13285404,202207,,,,,
A13202306,202207,,,,,
A13285503,202207,,,,,
A13282510,202207,187232,0,0,11301,0
A13272101,202207,,,,,
A13276416,202207,,,,,
A13202302,202207,63931,0,0,0,0
A13285406,202207,297955,0,0,12800,0
A13283405,202207,97298,0,0,0,0
A13202308,202207,135162,0,0,0,0
A13276414,202207,,,,,
A13202102,202207,87569,0,0,4692,0
A13276415,202207,343965,0,0,20798,0
A13285507,202207,,,,,
A13202103,202207,,,,,
A13202002,202207,,,,,
A13285401,202207,,,,,
A13202304,202207,,,,,
A13272102,202207,,,,,
A13283611,202207,245509,0,0,15214,0
A13202312,202207,1074016,0,0,55456,0
A13285305,202207,124842,0,0,0,0
A13285601,202207,,,,,
A10026856,202207,,,,,
A10026279,202207,,,,,
A10024822,202207,42233,0,0,0,0
A10024463,202207,,,,,
A13204506,202207,,,,,
A13204502,202207,,,,,
A13204501,202207,72123,0,0,3489,0
A13204505,202207,107863,0,0,0,0
A13290404,202207,132441,0,0,6562,0
A13204503,202207,,,,,
A13204402,202207,,,,,
A13204510,202207,989899,0,0,45895,0
A13292002,202207,,,,,
A13204409,202207,,,,,
A13204508,202207,,,,,
A13204408,202207,,,,,
A13272201,202207,,,,,
A13204507,202207,,,,,
A13204001,202207,83168,0,0,7492,0
A13204406,202207,430716,0,0,26638,4715
A13204105,202207,,,,,
A13290105,202207,207648,0,0,0,1941
A13290003,202207,203470,0,0,0,2054
A13290809,202207,,,,,
A13204204,202207,,,,,
A13204002,202207,,,,,
A13290107,202207,,,,,
A13292701,202207,53243,0,0,0,0
A13204201,202207,,,,,
A13204103,202207,619860,0,25,37178,6957
A13204104,202207,,,,,
A13204301,202207,91284,0,0,9252,0
A13204205,202207,,,,,
A13204203,202207,125742,0,0,5769,0
A13292501,202207,,,,,
A13204404,202207,,,,,
A10024782,202207,,,,,
A13201207,202207,209812,0,0,0,1713
A13201202,202207,,,,,
A13201206,202207,264528,0,0,11221,0
A13201201,202207,,,,,
A13201203,202207,,,,,
A13275302,202207,,,,,
A13293505,202207,159730,0,0,7755,0
A13281802,202207,451116,0,0,25495,0
A13275303,202207,,,,,
A13281201,202207,98233,0,0,5837,0
A13201208,202207,,,,,
A13201209,202207,1057475,0,0,50729,0
A13201001,202207,,,,,
